DGNu = [[1.00001, 1.00964, 1.01451, 1.01497, 1.0148, 1.00001, 1.01097, 1.01433, 1.01469, 1.00001, 1.01061, 1.01383, 1.00001, 1.00885, 1, ],
[1.01628, 1.01604, 1.01556, 1.01506, 1.0148, 1.01613, 1.01567, 1.01521, 1.01497, 1.0151, 1.01455, 1.0145, 1.00956, 1.00964, 1.00001, ],
[1.00001, 1.00885, 1.01383, 1.01469, 1.0148, 1.00859, 1.01325, 1.01427, 1.01459, 1.01317, 1.01384, 1.01415, 1.0136, 1.01372, 1.01349, ],
[1.01549, 1.01537, 1.01517, 1.01499, 1.0148, 1.01566, 1.01553, 1.01534, 1.01506, 1.0159, 1.01582, 1.01556, 1.01622, 1.01604, 1.01628, ],
[1.00001, 1.01042, 1.01585, 1.01643, 1.01628, 1.00001, 1.01188, 1.01567, 1.01613, 1.00001, 1.01149, 1.0151, 1.00001, 1.00956, 1, ],
[1.01349, 1.01372, 1.01415, 1.01459, 1.0148, 1.01367, 1.014, 1.01443, 1.01479, 1.01385, 1.01419, 1.01452, 1.01408, 1.01432, 1.01418, ],
[1.00001, 1.00859, 1.01317, 1.01361, 1.01349, 1.00001, 1.00982, 1.01303, 1.01335, 1.00001, 1.0095, 1.01258, 1.00001, 1.00789, 1, ],
[1.01418, 1.01432, 1.01452, 1.01479, 1.0148, 1.01442, 1.01463, 1.01484, 1.01499, 1.01484, 1.01505, 1.01517, 1.01528, 1.01537, 1.01549, ],
[1.01628, 1.01642, 1.01662, 1.01681, 1.01692, 1.01622, 1.01628, 1.01645, 1.01668, 1.0159, 1.01599, 1.01621, 1.01566, 1.01574, 1.01549, ],
[1.00001, 1.01087, 1.01675, 1.01789, 1.01798, 1.01042, 1.01601, 1.01734, 1.0177, 1.01585, 1.01675, 1.01712, 1.01643, 1.01658, 1.01628, ],
[1.01418, 1.01399, 1.01359, 1.01321, 1.01299, 1.01408, 1.01377, 1.01338, 1.0131, 1.01385, 1.01357, 1.01327, 1.01367, 1.01346, 1.01349, ],
[1.01349, 1.01333, 1.01294, 1.01258, 1.01236, 1.01335, 1.01299, 1.01261, 1.01237, 1.01258, 1.01209, 1.01206, 1.00789, 1.00779, 1.00001, ],
[1.01418, 1.01442, 1.01484, 1.01528, 1.01549, 1.01431, 1.01463, 1.01505, 1.01539, 1.01448, 1.01481, 1.01515, 1.01469, 1.01491, 1.01478, ],
[1.01628, 1.01658, 1.01712, 1.0177, 1.01798, 1.01642, 1.01686, 1.01743, 1.01789, 1.01662, 1.01703, 1.0175, 1.01681, 1.01713, 1.01692, ],
[1.01692, 1.01677, 1.01645, 1.01616, 1.01598, 1.01668, 1.01639, 1.01609, 1.0159, 1.01621, 1.01593, 1.01573, 1.01574, 1.0156, 1.01549, ],
[1.00001, 1.01178, 1.01754, 1.01825, 1.01797, 1.00001, 1.01339, 1.01735, 1.01789, 1.00001, 1.01297, 1.01675, 1.00001, 1.01087, 1.00001, ],
