DGNu = [[1.00001, 1.00971, 1.01456, 1.01505, 1.01486, 1.00001, 1.01105, 1.01439, 1.01477, 1.00001, 1.01069, 1.0139, 1.00001, 1.00893, 1, ],
[1.01634, 1.0161, 1.01562, 1.01512, 1.01486, 1.0162, 1.01574, 1.01528, 1.01505, 1.01516, 1.01461, 1.01456, 1.00963, 1.00971, 1.00001, ],
[1.00001, 1.00893, 1.01389, 1.01477, 1.01486, 1.00867, 1.01332, 1.01435, 1.01465, 1.01324, 1.01392, 1.01422, 1.01369, 1.01378, 1.01356, ],
[1.01555, 1.01543, 1.01523, 1.01505, 1.01486, 1.01572, 1.01559, 1.0154, 1.01512, 1.01596, 1.01589, 1.01562, 1.01628, 1.0161, 1.01634, ],
[1.00001, 1.01047, 1.0159, 1.01649, 1.01634, 1.00001, 1.01194, 1.01572, 1.0162, 1.00001, 1.01156, 1.01516, 1.00001, 1.00963, 1.00001, ],
[1.01356, 1.01378, 1.01422, 1.01465, 1.01486, 1.01374, 1.01406, 1.01449, 1.01485, 1.01392, 1.01426, 1.01459, 1.01415, 1.01438, 1.01425, ],
[1.00001, 1.00867, 1.01324, 1.01369, 1.01356, 1.00001, 1.0099, 1.01311, 1.01343, 1.00001, 1.00959, 1.01267, 1.00001, 1.00798, 1, ],
[1.01425, 1.01438, 1.01459, 1.01485, 1.01486, 1.01449, 1.0147, 1.01491, 1.01505, 1.0149, 1.01512, 1.01523, 1.01535, 1.01543, 1.01555, ],
[1.01634, 1.01648, 1.01667, 1.01686, 1.01697, 1.01628, 1.01633, 1.01651, 1.01673, 1.01596, 1.01605, 1.01627, 1.01572, 1.0158, 1.01555, ],
[1.00001, 1.01092, 1.0168, 1.01793, 1.01801, 1.01047, 1.01606, 1.01739, 1.01775, 1.0159, 1.01681, 1.01718, 1.01649, 1.01663, 1.01634, ],
[1.01425, 1.01406, 1.01366, 1.01329, 1.01307, 1.01415, 1.01384, 1.01345, 1.01318, 1.01392, 1.01364, 1.01335, 1.01374, 1.01352, 1.01356, ],
[1.01356, 1.01341, 1.01302, 1.01267, 1.01245, 1.01343, 1.01306, 1.01269, 1.01245, 1.01267, 1.01218, 1.01214, 1.00798, 1.00787, 1.00001, ],
[1.01425, 1.01449, 1.0149, 1.01535, 1.01555, 1.01438, 1.0147, 1.01511, 1.01545, 1.01455, 1.01487, 1.01521, 1.01475, 1.01497, 1.01485, ],
[1.01634, 1.01663, 1.01718, 1.01775, 1.01801, 1.01648, 1.01692, 1.01748, 1.01794, 1.01667, 1.01708, 1.01754, 1.01686, 1.01718, 1.01697, ],
[1.01697, 1.01683, 1.01651, 1.01621, 1.01604, 1.01673, 1.01645, 1.01614, 1.01596, 1.01627, 1.01599, 1.01579, 1.0158, 1.01566, 1.01555, ],
[1.00001, 1.01182, 1.01758, 1.01829, 1.01801, 1.00001, 1.01344, 1.01739, 1.01793, 1.00001, 1.01302, 1.0168, 1.00001, 1.01092, 1.00001, ],
[1.01376, 1.01364, 1.01342, 1.01321, 1.01307, 1.01387, 1.01372, 1.01351, 1.01329, 1.01402, 1.0139, 1.01366, 1.01421, 1.01406, 1.01425, ],
[1.01307, 1.01297, 1.01277, 1.01257, 1.01245, 1.01318, 1.01306, 1.01286, 1.01267, 1.01335, 1.01324, 1.01302, 1.01352, 1.01341, 1.01356, ],
[1.00001, 1.00787, 1.01214, 1.01245, 1.01245, 1.00001, 1.00903, 1.01205, 1.01225, 1.00001, 1.00876, 1.01166, 1.00001, 1.00734, 1.00001, ],
[1.01555, 1.01566, 1.01579, 1.01596, 1.01604, 1.01545, 1.01551, 1.01566, 1.01583, 1.01521, 1.01527, 1.01544, 1.01497, 1.01506, 1.01485, ],
