DGNu = [[1.00001, 1.00989, 1.01484, 1.01534, 1.01513, 1.00001, 1.01125, 1.01465, 1.01505, 1.00001, 1.01089, 1.01415, 1.00001, 1.0091, 1, ],
[1.01667, 1.01641, 1.01592, 1.0154, 1.01513, 1.01652, 1.01605, 1.01559, 1.01534, 1.01545, 1.01488, 1.01483, 1.00982, 1.00989, 1.00001, ],
[1.00001, 1.0091, 1.01415, 1.01505, 1.01513, 1.00883, 1.01357, 1.01462, 1.01491, 1.01348, 1.01417, 1.01447, 1.01392, 1.01402, 1.01379, ],
[1.01584, 1.01572, 1.01552, 1.01532, 1.01513, 1.01601, 1.01589, 1.01569, 1.0154, 1.01627, 1.01619, 1.01592, 1.0166, 1.01641, 1.01667, ],
[1.00001, 1.01067, 1.01622, 1.01682, 1.01667, 1.00001, 1.01217, 1.01603, 1.01652, 1.00001, 1.01178, 1.01545, 1.00001, 1.00982, 1, ],
[1.01379, 1.01402, 1.01447, 1.01491, 1.01513, 1.01398, 1.01431, 1.01475, 1.01511, 1.01417, 1.01452, 1.01486, 1.0144, 1.01463, 1.01451, ],
[1.00001, 1.00883, 1.01348, 1.01393, 1.0138, 1.00001, 1.01009, 1.01334, 1.01366, 1.00001, 1.00977, 1.01289, 1.00001, 1.00813, 1, ],
[1.01451, 1.01464, 1.01486, 1.01511, 1.01513, 1.01475, 1.01496, 1.01519, 1.01532, 1.01517, 1.01539, 1.01552, 1.01563, 1.01572, 1.01584, ],
[1.01667, 1.01681, 1.017, 1.01719, 1.0173, 1.01659, 1.01665, 1.01683, 1.01706, 1.01627, 1.01636, 1.01658, 1.01601, 1.0161, 1.01583, ],
[1.00001, 1.01112, 1.01715, 1.0183, 1.0184, 1.01067, 1.01639, 1.01775, 1.01812, 1.01622, 1.01715, 1.01753, 1.01682, 1.01697, 1.01667, ],
[1.01451, 1.01431, 1.0139, 1.01352, 1.0133, 1.0144, 1.01409, 1.01369, 1.0134, 1.01417, 1.01388, 1.01359, 1.01399, 1.01376, 1.0138, ],
[1.01379, 1.01365, 1.01325, 1.0129, 1.01269, 1.01366, 1.01329, 1.01291, 1.01266, 1.01289, 1.0124, 1.01236, 1.00813, 1.00803, 1.00001, ],
[1.01451, 1.01475, 1.01517, 1.01563, 1.01584, 1.01463, 1.01496, 1.01538, 1.01573, 1.0148, 1.01514, 1.01548, 1.015, 1.01523, 1.0151, ],
[1.01667, 1.01697, 1.01753, 1.01812, 1.0184, 1.01681, 1.01726, 1.01784, 1.01831, 1.017, 1.01742, 1.01789, 1.01719, 1.01752, 1.0173, ],
[1.0173, 1.01715, 1.01681, 1.0165, 1.01632, 1.01706, 1.01676, 1.01643, 1.01624, 1.01658, 1.01628, 1.01608, 1.0161, 1.01595, 1.01583, ],
[1.00001, 1.01205, 1.01796, 1.01867, 1.0184, 1.00001, 1.0137, 1.01777, 1.0183, 1.00001, 1.01327, 1.01715, 1.00001, 1.01112, 1.00001, ],
[1.01399, 1.01387, 1.01366, 1.01344, 1.0133, 1.01411, 1.01396, 1.01374, 1.01352, 1.01426, 1.01414, 1.0139, 1.01445, 1.01431, 1.01451, ],
[1.0133, 1.0132, 1.01299, 1.0128, 1.01269, 1.0134, 1.01329, 1.01309, 1.0129, 1.01358, 1.01347, 1.01325, 1.01376, 1.01365, 1.01379, ],
[1.00001, 1.00803, 1.01236, 1.01266, 1.01268, 1.00001, 1.00921, 1.01227, 1.01246, 1, 1.00894, 1.01187, 1.00001, 1.00749, 1.00001, ],
[1.01584, 1.01595, 1.01608, 1.01625, 1.01632, 1.01573, 1.01578, 1.01594, 1.01611, 1.01548, 1.01554, 1.01571, 1.01523, 1.01532, 1.0151, ],
[1.01399, 1.01411, 1.01426, 1.01445, 1.01451, 1.01418, 1.01435, 1.01454, 1.01463, 1.01455, 1.01472, 1.0148, 1.0149, 1.01501, 1.0151, ],
[1.0184, 1.01858, 1.01863, 1.01877, 1.01881, 1.01831, 1.01829, 1.0184, 1.01854, 1.01789, 1.0179, 1.01804, 1.01752, 1.01755, 1.0173, ],
[1.01778, 1.01753, 1.01705, 1.01658, 1.01632, 1.01771, 1.01734, 1.01687, 1.0165, 1.01754, 1.01719, 1.01681, 1.01739, 1.01715, 1.0173, ],
[1.00001, 1.00947, 1.01725, 1.01928, 1.0197, 1.01204, 1.01739, 1.01897, 1.01959, 1.01796, 1.01874, 1.0193, 1.01866, 1.01877, 1.0184, ],
[1.01399, 1.01385, 1.01357, 1.0133, 1.01313, 1.01387, 1.01366, 1.01339, 1.01321, 1.01366, 1.01344, 1.01325, 1.01344, 1.01333, 1.0133, ],
[1.01233, 1.01243, 1.0125, 1.01266, 1.01268, 1.01251, 1.01263, 1.01274, 1.0128, 1.01284, 1.01294, 1.01299, 1.01314, 1.0132, 1.01331, ],
[1.01269, 1.01257, 1.01224, 1.01184, 1.0116, 1.01247, 1.0122, 1.01196, 1.01186, 1.01187, 1.01166, 1.01166, 1.0075, 1.00841, 1.00001, ],
[1.0151, 1.01532, 1.01571, 1.01611, 1.01632, 1.01519, 1.01549, 1.01589, 1.01621, 1.01537, 1.01567, 1.01599, 1.01554, 1.01576, 1.01564, ],
[1.01445, 1.01439, 1.01424, 1.01409, 1.01399, 1.01458, 1.0145, 1.01435, 1.01418, 1.01478, 1.01471, 1.01455, 1.015, 1.0149, 1.0151, ],
[1.01997, 1.01979, 1.01941, 1.01904, 1.01881, 1.01979, 1.0194, 1.019, 1.01877, 1.01926, 1.01892, 1.01863, 1.01873, 1.01858, 1.0184, ],
[1.0173, 1.01755, 1.01804, 1.01854, 1.01881, 1.01739, 1.01775, 1.01824, 1.01865, 1.01754, 1.0179, 1.01831, 1.01771, 1.01797, 1.01778, ],
[1.01692, 1.01682, 1.01662, 1.01643, 1.01632, 1.01707, 1.01698, 1.01678, 1.01658, 1.01735, 1.01726, 1.01705, 1.01764, 1.01753, 1.01778, ],
[1, 1.01021, 1.018, 1.01961, 1.0197, 1.00001, 1.01202, 1.01811, 1.01928, 1.00001, 1.01166, 1.01725, 1.00001, 1.00947, 1.00001, ],
[1.0184, 1.01877, 1.0193, 1.01959, 1.0197, 1.01872, 1.01919, 1.01972, 1.02004, 1.01926, 1.01967, 1.02004, 1.01979, 1.02007, 1.01997, ],
[1.01337, 1.01338, 1.01328, 1.01323, 1.01313, 1.01349, 1.01349, 1.01341, 1.0133, 1.0137, 1.01368, 1.01357, 1.0139, 1.01385, 1.01399, ],
[1.01331, 1.01333, 1.01325, 1.0132, 1.01313, 1.01314, 1.01307, 1.01302, 1.01303, 1.01284, 1.01275, 1.01274, 1.01251, 1.01251, 1.01233, ],
[1.01233, 1.01222, 1.01204, 1.01183, 1.0116, 1.01243, 1.01228, 1.01207, 1.01184, 1.0125, 1.01238, 1.01224, 1.01266, 1.01257, 1.01269, ],
[1.0116, 1.01156, 1.01137, 1.01116, 1.01105, 1.01186, 1.01162, 1.01137, 1.01114, 1.01166, 1.01103, 1.01021, 1.00841, 1.00584, 1.00001, ],
[1.01564, 1.01576, 1.01599, 1.01621, 1.01632, 1.01585, 1.01607, 1.0163, 1.01643, 1.01627, 1.01649, 1.01662, 1.01669, 1.01682, 1.01692, ],
[1.01445, 1.01458, 1.01478, 1.015, 1.0151, 1.01466, 1.01487, 1.01508, 1.01519, 1.01504, 1.01525, 1.01537, 1.01543, 1.01554, 1.01563, ],
[1.01445, 1.01428, 1.01391, 1.01358, 1.01338, 1.01439, 1.01411, 1.01377, 1.0135, 1.01424, 1.01397, 1.0137, 1.01409, 1.0139, 1.01399, ],
[1.02025, 1.02002, 1.01953, 1.01905, 1.01881, 1.02026, 1.01988, 1.01942, 1.01904, 1.02015, 1.01982, 1.01941, 1.02007, 1.01979, 1.01997, ],
[1.01778, 1.01797, 1.01831, 1.01865, 1.01881, 1.01803, 1.01833, 1.01867, 1.01889, 1.01849, 1.01881, 1.019, 1.01896, 1.01915, 1.01921, ],
[1.01692, 1.01707, 1.01735, 1.01764, 1.01778, 1.01716, 1.01744, 1.01772, 1.01789, 1.01763, 1.01791, 1.01808, 1.01812, 1.01828, 1.01837, ],
[1.02124, 1.02103, 1.02059, 1.02003, 1.0197, 1.02127, 1.0207, 1.02002, 1.01961, 1.02011, 1.01873, 1.018, 1.01304, 1.01022, 1.00003, ],
[1.01997, 1.02007, 1.02005, 1.02004, 1.0197, 1.02031, 1.02031, 1.02037, 1.02002, 1.02066, 1.0208, 1.02059, 1.02114, 1.02103, 1.02124, ],
[1.01255, 1.01267, 1.01286, 1.01305, 1.01314, 1.0127, 1.01289, 1.01309, 1.01323, 1.01297, 1.01316, 1.01328, 1.01325, 1.01338, 1.01338, ],
[1.01233, 1.01251, 1.01274, 1.01303, 1.01313, 1.0124, 1.01258, 1.01285, 1.01304, 1.01246, 1.01265, 1.01286, 1.01255, 1.01267, 1.01255, ],
[1.01233, 1.01222, 1.01195, 1.0117, 1.01152, 1.01222, 1.01203, 1.01175, 1.0116, 1.01204, 1.01182, 1.01164, 1.01183, 1.01174, 1.0116, ],
[1.01088, 1.01102, 1.01107, 1.01113, 1.01105, 1.01115, 1.01113, 1.01128, 1.01116, 1.01127, 1.01148, 1.01137, 1.0116, 1.01156, 1.0116, ],
[1, 1.00583, 1.01021, 1.01114, 1.01105, 1, 1.00685, 1.01033, 1.01093, 1, 1.00668, 1.00987, 1, 1.00546, 1.00001, ],
[1.01564, 1.01585, 1.01627, 1.01669, 1.01692, 1.01573, 1.01604, 1.01646, 1.0168, 1.01591, 1.01623, 1.01656, 1.01609, 1.01632, 1.01618, ],
[1.01497, 1.0149, 1.01472, 1.01456, 1.01445, 1.01509, 1.01501, 1.01484, 1.01466, 1.01531, 1.01522, 1.01504, 1.01552, 1.01543, 1.01563, ],
